param Max_num_States := 20;
param Max_num_Actions := 20;
param Time := 10;
set S := 	0 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	11 	12 	13 	14 	15 	16 	17 	18 	19 	20 	;
set A := 	0 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	11 	12 	13 	14 	15 	16 	17 	18 	19 	20 	;
set T := 	0 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	;
param alpha := 0 4.761905e-002
1 4.761905e-002
2 4.761905e-002
3 4.761905e-002
4 4.761905e-002
5 4.761905e-002
6 4.761905e-002
7 4.761905e-002
8 4.761905e-002
9 4.761905e-002
10 4.761905e-002
11 4.761905e-002
12 4.761905e-002
13 4.761905e-002
14 4.761905e-002
15 4.761905e-002
16 4.761905e-002
17 4.761905e-002
18 4.761905e-002
19 4.761905e-002
20 4.761905e-002
;
param Reward := [*,*,0]: 	 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20   := 
 11 	2.200000000000000 3.200000000000000 3.700000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 6.200000000000000 6.700000000000000 7.200000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 12 	2.400000000000000 3.400000000000000 3.900000000000000 4.400000000000000 4.900000000000000 5.400000000000000 5.900000000000000 6.400000000000000 6.900000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 13 	2.600000000000000 3.600000000000000 4.100000000000000 4.600000000000000 5.100000000000000 5.600000000000000 6.100000000000000 6.600000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 14 	2.800000000000000 3.800000000000000 4.300000000000001 4.800000000000001 5.300000000000001 5.800000000000001 6.300000000000001 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 15 	3.000000000000000 4.000000000000000 4.500000000000000 5.000000000000000 5.500000000000000 6.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 16 	3.200000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 17 	3.400000000000000 4.400000000000000 4.900000000000000 5.400000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 18 	3.600000000000000 4.600000000000000 5.100000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 19 	3.800000000000000 4.800000000000001 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 20 	4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 
[*,*,4]: 	 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20   := 
 0 	4.800000000000001 5.800000000000001 6.300000000000001 6.800000000000001 7.300000000000001 7.800000000000001 8.300000000000001 8.800000000000001 9.300000000000001 9.800000000000001 10.300000000000001 10.800000000000001 11.300000000000001 11.800000000000001 12.300000000000001 12.800000000000001 13.300000000000001 13.800000000000001 14.300000000000001 14.800000000000001 15.300000000000001  
 1 	0.200000000000000 1.200000000000000 1.700000000000000 2.200000000000000 2.700000000000000 3.200000000000000 3.700000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 6.200000000000000 6.700000000000000 7.200000000000000 7.700000000000000 8.199999999999999 8.699999999999999 9.199999999999999 9.699999999999999 10.199999999999999 0.000000000000000  
 2 	0.400000000000000 1.400000000000000 1.900000000000000 2.400000000000000 2.900000000000000 3.400000000000000 3.900000000000000 4.400000000000000 4.900000000000000 5.400000000000000 5.900000000000000 6.400000000000000 6.900000000000000 7.400000000000000 7.900000000000000 8.400000000000000 8.900000000000000 9.400000000000000 9.900000000000000 0.000000000000000 0.000000000000000  
 3 	0.600000000000000 1.600000000000000 2.100000000000000 2.600000000000000 3.100000000000000 3.600000000000000 4.100000000000000 4.600000000000000 5.100000000000000 5.600000000000000 6.100000000000000 6.600000000000000 7.100000000000000 7.600000000000000 8.100000000000000 8.600000000000000 9.100000000000000 9.600000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 4 	0.800000000000000 1.800000000000000 2.300000000000000 2.800000000000000 3.300000000000000 3.800000000000000 4.300000000000000 4.800000000000000 5.300000000000000 5.800000000000000 6.300000000000000 6.800000000000000 7.300000000000000 7.800000000000000 8.300000000000001 8.800000000000001 9.300000000000001 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 5 	1.000000000000000 2.000000000000000 2.500000000000000 3.000000000000000 3.500000000000000 4.000000000000000 4.500000000000000 5.000000000000000 5.500000000000000 6.000000000000000 6.500000000000000 7.000000000000000 7.500000000000000 8.000000000000000 8.500000000000000 9.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 6 	1.200000000000000 2.200000000000000 2.700000000000000 3.200000000000000 3.700000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 6.200000000000000 6.700000000000000 7.200000000000000 7.700000000000000 8.199999999999999 8.699999999999999 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 7 	1.400000000000000 2.400000000000000 2.900000000000000 3.400000000000000 3.900000000000000 4.400000000000000 4.900000000000000 5.400000000000000 5.900000000000000 6.400000000000000 6.900000000000000 7.400000000000000 7.900000000000000 8.400000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 8 	1.600000000000000 2.600000000000000 3.100000000000000 3.600000000000000 4.100000000000000 4.600000000000000 5.100000000000000 5.600000000000000 6.100000000000000 6.600000000000000 7.100000000000000 7.600000000000000 8.100000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 9 	1.800000000000000 2.800000000000000 3.300000000000000 3.800000000000000 4.300000000000000 4.800000000000000 5.300000000000000 5.800000000000000 6.300000000000000 6.800000000000000 7.300000000000000 7.800000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 10 	2.000000000000000 3.000000000000000 3.500000000000000 4.000000000000000 4.500000000000000 5.000000000000000 5.500000000000000 6.000000000000000 6.500000000000000 7.000000000000000 7.500000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 11 	2.200000000000000 3.200000000000000 3.700000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 6.200000000000000 6.700000000000000 7.200000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 12 	2.400000000000000 3.400000000000000 3.900000000000000 4.400000000000000 4.900000000000000 5.400000000000000 5.900000000000000 6.400000000000000 6.900000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 13 	2.600000000000000 3.600000000000000 4.100000000000000 4.600000000000000 5.100000000000000 5.600000000000000 6.100000000000000 6.600000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 14 	2.800000000000000 3.800000000000000 4.300000000000001 4.800000000000001 5.300000000000001 5.800000000000001 6.300000000000001 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 15 	3.000000000000000 4.000000000000000 4.500000000000000 5.000000000000000 5.500000000000000 6.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 16 	3.200000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 17 	3.400000000000000 4.400000000000000 4.900000000000000 5.400000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 18 	3.600000000000000 4.600000000000000 5.100000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 19 	3.800000000000000 4.800000000000001 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 20 	4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 
[*,*,5]: 	 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20   := 
 0 	4.800000000000001 5.800000000000001 6.300000000000001 6.800000000000001 7.300000000000001 7.800000000000001 8.300000000000001 8.800000000000001 9.300000000000001 9.800000000000001 10.300000000000001 10.800000000000001 11.300000000000001 11.800000000000001 12.300000000000001 12.800000000000001 13.300000000000001 13.800000000000001 14.300000000000001 14.800000000000001 15.300000000000001  
 1 	0.200000000000000 1.200000000000000 1.700000000000000 2.200000000000000 2.700000000000000 3.200000000000000 3.700000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 6.200000000000000 6.700000000000000 7.200000000000000 7.700000000000000 8.199999999999999 8.699999999999999 9.199999999999999 9.699999999999999 10.199999999999999 0.000000000000000  
 2 	0.400000000000000 1.400000000000000 1.900000000000000 2.400000000000000 2.900000000000000 3.400000000000000 3.900000000000000 4.400000000000000 4.900000000000000 5.400000000000000 5.900000000000000 6.400000000000000 6.900000000000000 7.400000000000000 7.900000000000000 8.400000000000000 8.900000000000000 9.400000000000000 9.900000000000000 0.000000000000000 0.000000000000000  
 3 	0.600000000000000 1.600000000000000 2.100000000000000 2.600000000000000 3.100000000000000 3.600000000000000 4.100000000000000 4.600000000000000 5.100000000000000 5.600000000000000 6.100000000000000 6.600000000000000 7.100000000000000 7.600000000000000 8.100000000000000 8.600000000000000 9.100000000000000 9.600000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 4 	0.800000000000000 1.800000000000000 2.300000000000000 2.800000000000000 3.300000000000000 3.800000000000000 4.300000000000000 4.800000000000000 5.300000000000000 5.800000000000000 6.300000000000000 6.800000000000000 7.300000000000000 7.800000000000000 8.300000000000001 8.800000000000001 9.300000000000001 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 5 	1.000000000000000 2.000000000000000 2.500000000000000 3.000000000000000 3.500000000000000 4.000000000000000 4.500000000000000 5.000000000000000 5.500000000000000 6.000000000000000 6.500000000000000 7.000000000000000 7.500000000000000 8.000000000000000 8.500000000000000 9.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 6 	1.200000000000000 2.200000000000000 2.700000000000000 3.200000000000000 3.700000000000000 4.200000000000000 4.700000000000000 5.200000000000000 5.700000000000000 6.200000000000000 6.700000000000000 7.200000000000000 7.700000000000000 8.199999999999999 8.699999999999999 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 7 	1.400000000000000 2.400000000000000 2.900000000000000 3.400000000000000 3.900000000000000 4.400000000000000 4.900000000000000 5.400000000000000 5.900000000000000 6.400000000000000 6.900000000000000 7.400000000000000 7.900000000000000 8.400000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 8 	1.600000000000000 2.600000000000000 3.100000000000000 3.600000000000000 4.100000000000000 4.600000000000000 5.100000000000000 5.600000000000000 6.100000000000000 6.600000000000000 7.100000000000000 7.600000000000000 8.100000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 9 	1.800000000000000 2.800000000000000 3.300000000000000 3.800000000000000 4.300000000000000 4.800000000000000 5.300000000000000 5.800000000000000 6.300000000000000 6.800000000000000 7.300000000000000 7.800000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
 10 	2.000000000000000 3.000000000000000 3.500000000000000 4.000000000000000 4.500000000000000 5.000000000000000 5.500000000000000 6.000000000000000 6.500000000000000 7.000000000000000 7.500000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000  
